Main Id	Other ids
1054258	1511524
1054550	1391620
1054792	1390568
1054795	1390561
1054799	1390570
1054818	1390918
1054913	1393674
1054982	1391483
1055055	1393883
1055060	1393885
1055116	1391023
1055117	1391024
1055123	1391028
1055126	1391030
1055440	1391099
1055547	1187126
1055578	1390767
1055784	1390838
1055833	1390537
1055950	1392313
1055999	1391975
1056130	1391359
1056214	1391303
1056216	1391299
1056350	1391785
1056364	1392120
1056587	1391851
1056614	1392472
1056659	1392194
1056685	1391524
1056776	1391905
1056867	1392245
1057016	1392287
1057112	1393747
1057113	1393749
1057130	1392978
1057132	1392979
1057192	1392608
1057223	1393007
1057519	1392682
1057548	1393478
1057807	1393980
1057808	1393981
1057885	1392790
1057922	1393607
1058069	1392841
1058091	1393282
1058191	1393662
1058194	1393671
1058304	1395517
1058529	1394518
1058626	1394896
1058669	1394199
1058705	1394911
1058751	1394587
1058799	1395298
1058820	1394603
1058909	1394969
1058916	1394963
1059180	1395408
1059230	1395049
1059234	1395050
1059359	1394735
1059422	1394444
1059514	1395629
1059552	1395643
1059556	1395649
1060108	1396117
1060200	1396137
1060268	1396168
1060289	1395901
1060518	1395965
1060706	1396842
1060798	1397471
1060873	1397497
1060976	1396959
1061005	1397515
1061072	1397534
1061075	1397532
1061132	1397289
1061284	1397051
1061369	1397630
1061393	1397073
1061765	1398023
1062049	1398647
1062104	1398656
1062487	1505342
1062762	1401917
1062864	1402185
1062903	1400600
1063134	1399911
1063242	1399098
1063246	1399102
1063248	1399100
1063258	1399108
1063310	1525244
1063385	1400069
1063409	1403049
1063511	1400180
1063701	1399175
1063712	1399650
1063756	1399174
1064042	1405969
1064125	1403608
1064418	1399561
1064427	1399560
1064537	1399075
1064640	1401250
1064657	1400028
1064683	1400890
1064687	1400892
1064692	1400900
1064742	1400495
1064805	1400511
1064828	1400940
1064830	1400932
1064906	1399718
1064960	1400217
1064966	1400229
1064967	1400228
1065125	1401027
1065144	1399798
1065377	1400778
1065429	1400786
1065568	1400854
1065611	1401667
1065616	1401695
1065673	1401723
1065685	1402054
1065818	1402094
1065829	1402556
1065843	1401401
1065844	1401403
1065901	1401428
1065920	1401796
1066031	1401464
1066088	1401514
1066090	1401513
1066115	1401867
1066142	1402689
1066266	1401557
1066316	1402776
1066413	1401964
1066441	1402809
1066777	1402905
1066784	1402912
1066802	1402924
1066806	1403397
1066839	1403842
1066849	1195909
1066876	1403428
1066884	1403863
1066895	1404315
1066904	1404320
1066910	1402919
1066950	1403884
1066963	1404329
1067106	1403528
1067108	1403948
1067110	1403950
1067112	1387122
1067532	1403254
1067559	1404117
1067568	1404151
1067569	1404145
1067588	1404405
1067799	1404975
1067878	1405043
1067890	1405466
1067921	1404633
1067949	1405497
1068087	1405546
1068100	1404715
1068123	1405194
1068212	1406039
1068303	1404769
1068354	1406079
1068392	1405344
1068449	1405353
1068452	1405351
1068689	1406677
1068734	1409409
1068781	1407145
1068826	1410567
1069490	1406723
1069682	1409407
1070022	1408084
1070168	1408120
1070169	1408119
1070171	1408121
1070216	1407282
1070220	1407709
1070249	1408135
1070548	1407813
1071001	1503658
1071279	1408956
1071312	1409457
1071315	1409454
1071855	1410039
1072144	1410602
1072750	1412056
1073104	1412945
1073202	1411286
1073318	1411004
1073392	1411338
1073416	1411441
1073445	1411033
1073486	1411371
1073521	1413976
1073542	1411052
1073705	1411769
1073975	1412258
1074009	1412636
1074048	1411867
1074470	1411629
1074533	1411628
1074534	1411630
1074535	1411626
1074589	1412432
1074668	1412447
1074724	1412116
1074757	1412823
1074814	1412126
1074939	1412506
1074947	1413957
1075126	1412916
1075290	1414095
1075293	1414093
1075294	1414094
1075307	1412997
1075324	1413334
1075519	1413378
1075707	1414186
1075878	1413809
1075960	1413472
1075976	1413826
1075985	1413834
1075996	1414249
1076279	1413917
1076301	1414352
1076432	1413960
1076433	1413958
1076500	1415136
1076550	1414794
1076559	1415159
1076639	1414448
1076677	1414473
1076795	1414553
1076870	1414576
1077141	1415106
1077194	1415272
1077391	1416422
1077398	1416555
1077788	1416271
1077831	1416272
1077841	1416279
1077931	1415843
1077943	1416062
1078110	1416364
1078638	1416748
1078655	1417222
1078697	1417397
1079004	1417294
1079270	1416686
1079273	1416684
1079274	1416688
1079557	1417489
1079659	1417540
1079741	1417556
1079812	1418082
1079816	1418084
1079891	1418779
1079925	1417649
1079983	1417673
1080031	1417674
1080037	1417671
1080039	1417676
1080072	1505956
1080318	1505827
1080357	1418266
1080515	1417917
1080534	1418325
1080607	1418324
1080643	1526019
1080712	1418369
1080754	1419412
1080763	1419529
1080869	1418430
1080903	1418894
1080929	1419335
1080958	1418467
1080975	1418927
1081073	1417722
1081087	1418483
1081118	1418969
1081169	1418981
1081222	1419003
1081287	1419043
1081301	1419069
1081337	1419515
1081379	1419513
1081425	1419101
1081426	1419104
1081530	1418707
1081536	1418733
1081694	1420009
1082105	1423173
1082169	1423258
1082174	1505395
1082716	1422527
1082718	1422523
1082908	1420026
1082986	1420374
1083135	1421699
1083142	1420777
1083207	1420790
1083255	1421448
1083309	1421113
1083448	1421490
1083584	1420613
1083587	1422127
1083590	1420903
1084694	1422298
1085161	1423537
1085275	1423230
1085525	1423797
1086143	1424787
1086164	1425150
1086246	1424109
1086488	1424219
1087107	1424745
1087192	1426144
1087866	1426006
1087890	1425390
1088063	1426539
1088077	1426877
1088193	1426638
1088217	1426978
1088443	1427392
1088445	1427398
1088505	1427506
1088603	1499620
1088735	1499614
1088757	1427078
1088778	1427941
1088876	1428025
1088898	1428663
1088904	1428665
1089048	1429171
1089059	1429159
1089076	1427342
1089080	1427327
1089104	1428145
1089214	1430153
1089323	1427068
1089366	1429308
1089437	1429337
1089745	1429877
1089943	1429943
1090605	1428251
1090606	1428249
1090707	1428708
1090951	1429196
1091311	1428930
1091347	1429821
1091352	1429824
1091397	1428966
1091398	1428963
1091415	1429440
1091420	1429437
1091772	1430545
1091801	1431129
1092565	1431080
1092699	1431102
1092997	1431758
1093493	1432485
1094153	1433177
1094243	1433200
1094548	1433582
1094694	1433616
1094696	1433615
1095280	1434272
1095528	1433899
1095750	1434232
1095899	1437409
1096062	1434533
1096188	1434900
1096280	1434925
1096441	1434980
1096480	1435613
1096624	1191316
1096793	1435686
1096903	1435108
1096996	1435394
1097011	1435740
1097222	1435828
1097245	1434871
1097529	1436597
1097627	1435975
1097961	1436057
1098109	1436103
1098303	1436526
1098336	1437165
1098388	1436830
1098402	1436848
1098497	1437916
1098539	1437230
1098628	1526735
1098879	1437702
1099244	1437901
1099247	1438193
1099305	1441204
1099379	1438998
1099625	1438896
1099660	1439591
1099706	1439272
1099766	1438566
1100022	1439003
1100118	1439374
1100167	1438705
1100541	1440293
1100543	1438788
1100603	1438428
1100617	1438831
1100939	1439991
1101012	1440364
1101045	1440756
1101076	1440048
1101256	1440442
1101562	1440566
1101710	1440930
1102013	1441415
1102345	1441719
1102347	1441718
1102348	1441723
1102409	1442262
1102452	1441778
1102557	1443096
1103022	1442120
1103243	1443870
1103277	1443004
1103330	1443895
1103338	1443896
1103361	1442646
1103363	1442647
1103380	1443052
1103415	1442281
1103434	1442656
1103476	1443563
1103497	1442312
1103499	1442313
1103563	1442221
1103740	1443640
1103825	1442413
1104167	1443740
1104293	1442907
1104661	1443924
1104805	1444164
1104820	1444413
1104962	1444093
1105398	1446950
1105536	1447150
1105835	1444919
1105849	1444939
1105851	1444941
1105855	1444943
1105868	1445337
1106099	1444529
1106391	1446053
1106640	1446122
1106643	1446121
1106668	1444793
1106767	1445223
1106810	1446193
1106986	1190579
1107182	1447471
1107782	1447210
1108532	1450266
1108593	1450253
1109220	1452509
1109278	1452560
1109490	1452726
1109915	1448208
1110174	1449924
1110419	1450525
1110481	1451965
1110613	1449356
1111116	1449499
1111502	1451686
1112339	1451218
1112634	1452923
1113341	1453130
1113667	1457328
1113705	1456138
1113753	1456274
1113881	1527254
1113952	1456435
1113967	1454448
1114019	1453422
1114122	1453606
1114190	1453732
1114225	1456766
1114263	1454671
1114292	1456828
1114294	1456831
1114309	1453753
1114520	1454423
1114627	1453656
1114628	1453657
1114630	1453660
1114659	1457340
1114682	1453662
1114685	1453666
1114706	1454087
1114736	1453304
1114784	1454112
1114852	1454151
1114994	1525619
1115006	1525623
1115051	1454242
1115185	1453468
1115395	1454387
1115476	1454424
1115502	1453594
1115593	1454952
1115665	1454961
1116037	1454616
1116075	1510412
1116123	1454643
1116194	1454731
1116195	1454733
1116201	1454743
1116341	1454745
1116503	1454829
1116587	1454812
1116683	1455342
1116696	1455344
1116958	1457227
1117126	1457746
1117192	1457294
1117195	1457299
1117233	1456911
1117343	1457367
1117420	1457865
1117547	1457440
1117703	1457490
1117825	1457138
1117883	1456725
1117931	1458051
1118448	1459369
1118901	1459757
1118906	1459758
1119127	1458911
1119246	1458375
1119250	1458397
1119260	1458422
1119323	1458439
1119583	1460756
1119603	1458544
1119632	1459270
1119676	1461265
1119772	1459297
1119835	1458635
1119981	1458714
1120259	1460726
1120442	1459589
1120500	1459663
1120559	1459726
1120561	1459715
1120572	1459719
1120581	1460375
1120591	1460381
1120741	1460463
1120860	1460556
1120959	1460086
1120995	1461322
1121475	1461988
1121616	1461640
1121732	1462387
1121918	1462792
1122598	1461933
1123020	1463863
1123059	1463539
1123061	1463540
1123117	1463553
1123243	1463920
1123420	1463669
1123433	1463989
1123561	1464002
1123841	1468266
1123883	1464044
1123929	1464370
1124086	1464659
1124142	1464411
1124162	1464669
1124193	1464977
1124222	1464437
1124274	1464167
1124377	1464475
1124587	1464801
1124723	1464821
1124954	1464893
1124971	1466068
1125002	1465489
1125112	1526784
1125142	1465228
1125150	1465522
1125151	1465357
1125169	1465541
1125213	1465240
1125327	1465874
1125344	1466172
1125431	1465300
1125578	1465641
1125673	1465964
1125727	1465973
1126038	1465477
1126039	1465473
1126142	1467016
1126148	1467037
1126428	1466818
1126459	1467432
1126585	1467140
1126748	1466545
1126769	1466587
1126784	1466902
1126793	1466908
1126801	1467200
1126886	1467220
1126890	1467580
1126958	1467240
1127046	1466650
1127079	1467264
1127108	1466692
1127122	1466980
1127133	1467275
1127146	1467291
1127156	1465085
1127162	1466708
1127176	1466722
1127177	1466723
1127336	1467983
1127353	1468288
1127542	1468022
1127801	1467821
1127975	1468433
1128112	1468182
1128274	1468491
1128323	1468231
1128325	1468237
1128440	1468906
1128466	1468958
1128475	1468962
1128632	1469406
1128636	1469407
1128839	1469474
1129015	1469545
1129016	1469552
1129042	1469247
1129044	1469256
1129046	1469250
1129174	1469306
1129218	1469319
1129330	1469348
1129355	1470395
1129649	1469773
1129657	1469771
1129660	1469780
1129743	1470139
1129786	1470876
1129883	1469829
1129887	1469832
1129897	1470220
1129985	1470280
1130108	1470316
1130111	1470318
1130219	1470987
1130221	1471000
1130314	1470369
1130532	1470732
1130627	1471496
1130678	1471547
1130688	1471561
1130831	1471630
1130861	1471303
1130865	1471311
1130921	1471396
1131058	1471689
1131334	1472148
1131358	1471825
1131491	1472204
1131752	1472664
1131833	1472719
1131850	1473020
1131954	1472772
1131961	1472782
1132384	1474138
1132393	1474141
1132685	1473247
1132716	1474088
1132987	1474770
1133045	1474278
1133175	1473238
1133308	1474383
1133358	1473305
1133390	1474384
1133414	1474933
1133689	1474611
1133723	1474251
1133724	1474252
1134087	1475201
1134311	1475019
1134796	1475463
1134820	1475489
1134942	1475549
1135076	1475647
1135156	1475683
1135161	1475695
1135447	1476866
1135463	1476378
1135493	1476904
1135518	1476396
1135531	1476406
1135534	1476912
1135580	1476448
1135606	1476945
1135777	1476510
1135805	1476076
1135819	1476542
1135873	1476105
1135961	1476154
1135987	1476682
1136073	1476785
1136251	1478838
1136913	1477413
1137183	1477480
1137259	1477939
1137444	1478472
1137489	1478052
1137548	1477275
1137690	1477300
1137742	1478144
1138040	1478666
1138425	1479956
1138481	1479222
1139033	1480814
1139083	1480828
1139137	1480488
1139154	1480860
1139393	1480232
1139447	1481425
1139494	1480982
1139611	1481003
1139701	1481768
1139812	1505501
1139946	1480763
1139950	1480764
1139986	1482553
1140060	1480106
1140161	1481979
1140194	1481602
1140343	1481669
1140462	1482386
1140477	1481293
1140947	1481420
1141088	1482221
1141437	1483063
1141547	1483504
1141627	1300981
1141661	1483117
1142103	1482886
1142111	1483253
1142201	1483316
1142245	1482907
1142258	1483313
1142310	1181017
1142345	1483328
1142480	1482999
1142502	1483842
1142518	1482668
1142594	1484235
1142779	1484010
1142800	1484389
1142847	1484038
1142865	1484427
1142911	1484102
1142938	1484161
1143101	1484480
1143284	1484548
1143327	1484565
1143502	1484645
1143505	1484656
1143559	1484666
1143623	1484680
1143624	1484678
1143635	1484690
1143819	1485567
1143882	1485848
1143901	1486173
1143922	1485105
1143926	1485112
1143987	1485854
1143993	1485862
1144042	1485144
1144127	1485151
1144171	1485517
1144183	1485522
1144205	1485904
1144207	1485910
1144267	1485200
1144341	1485956
1144342	1485955
1144344	1484841
1144434	1485583
1144484	1484827
1144492	1484829
1144645	1485305
1144646	1485304
1144721	1484895
1144763	1485637
1144788	1486017
1144852	1485343
1144853	1485339
1144969	1485359
1145138	1486090
1145140	1484977
1145163	1484997
1145257	1485039
1145277	1485060
1145398	1485026
1145485	1486147
1145504	1485073
1145626	1485090
1145685	1485812
1145690	1485809
1145751	1487522
1146015	1486514
1146065	1486844
1146155	1486549
1146239	1486264
1146281	1486867
1146371	1486577
1146487	1486609
1146538	1486958
1146714	1486337
1146769	1486979
1146771	1486984
1146863	1486674
1147027	1487061
1147115	1487068
1147140	1487448
1147370	1487108
1147382	1487481
1147392	1487487
1147488	1487128
1147552	1486440
1147603	1487152
1147645	1487929
1147653	1487934
1147696	1487622
1147712	1487951
1147740	1487968
1147942	1487688
1147998	1487768
1148040	1487757
1148083	1487799
1148097	1487808
1148547	1488539
1148767	1488285
1149104	1489997
1149161	1490016
1149505	1489769
1149571	1489804
1149575	1489813
1149806	1489881
1149825	1488922
1150193	1491035
1150220	1490345
1150645	1526598
1150649	1490451
1150824	1491246
1150881	1491249
1151277	1490309
1152158	1201442
1152250	1201501
1152348	1201562
1152504	1201277
1152505	1201268
1152507	1201270
1152510	1201284
1152561	1201350
1152705	1201812
1152723	1201811
1152737	1201981
1152853	1202058
1152907	1201860
1152938	1202104
1152941	1202107
1152982	1202117
1153017	1201987
1153067	1201874
1153071	1201876
1153075	1201884
1153105	1202161
1153163	1201659
1153221	1201775
1153226	1201777
1153229	1201783
1153242	1201644
1153276	1201771
1153291	1201617
1153304	1201638
1153317	1201701
1153356	1201795
1153406	1202974
1153412	1202979
1153453	1202361
1153455	1202378
1153457	1202367
1153531	1202404
1153567	1202205
1153632	1202279
1153636	1202268
1153689	1202565
1153691	1202566
1153693	1202574
1153695	1202576
1153722	1202511
1153877	1202629
1153887	1202626
1153935	1202660
1153987	1202628
1153988	1202632
1154036	1202785
1154053	1202714
1154069	1202688
1154073	1203030
1154147	1202863
1154168	1202837
1154170	1202838
1154181	1202239
1154183	1202231
1154185	1202236
1154205	1202844
1154261	1202229
1154281	1202898
1154290	1202906
1154298	1202907
1154343	1202921
1154375	1202335
1154412	1202962
1154426	1202965
1154439	1189515
1154509	1506029
1154688	1503340
1154751	1493035
1154826	1493087
1154828	1493089
1154942	1492654
1154973	1501408
1154981	1493200
1155043	1494214
1155179	1493734
1155199	1518676
1155200	1525936
1155268	1494299
1155317	1493798
1155426	1492396
1155438	1493421
1155605	1493474
1155691	1493914
1155744	1493493
1155762	1493932
1155849	1494582
1155856	1494583
1156092	1492707
1156174	1492732
1156350	1493855
1156537	1494067
1156570	1494095
1156640	1527016
1157155	1515368
1157205	1495096
1157479	1495190
1157754	1505538
1157789	1496080
1157791	1496069
1157818	1496353
1158002	1495857
1158014	1496125
1158118	1495885
1158194	1495921
1158301	1495636
1158325	1499301
1158374	1495652
1158639	1495725
1158749	1509581
1158789	1496895
1158939	1496940
1159150	1496436
1159172	1496702
1159209	1497306
1159244	1496719
1159298	1505728
1159481	1496792
1159518	1396191
1159638	1511722
1161458	1499285
1162355	1230589
1162789	1269644
1162790	1269919
1162887	1277143
1163559	1346103
1163569	1351290
1163897	1361914
1164619	1382444
1164646	1383397
1164784	1392958
1164828	1391864
1165027	1399140
1165170	1400373
1165266	1401146
1165638	1404309
1165693	1404714
1165770	1403899
1166164	1420540
1166371	1425051
1166653	1433746
1166837	1441320
1167404	1500014
1167513	1454362
1167831	1168249
1168038	1468370
1168334	1168344
1168359	1168421
1168398	1485896
1168946	1333198
1169029	1511037
1169653	1277508
1169720	1385389
1169733	1416159
1169876	1315907
1170720	1295966
1170978	1235408
1171854	1292722
1171991	1300160
1172331	1415563
1172369	1416323
1172886	1335929
1173238	1212579
1173472	1196395
1173547	1350553
1174370	1423085
1174431	1502898
1174879	1235981
1175571	1303866
1175610	1302878
1175847	1494135
1176194	1342080
1176294	1494043
1176351	1256253
1176411	1493180
1176528	1447737
1177002	1335934
1177409	1307779
1177452	1509866
1177506	1493371
1177761	1318743
1177900	1493733
1177925	1493594
1178005	1418678
1178010	1418696
1178218	1230670
1178950	1504992
1179019	1256249
1179396	1290250
1179991	1320159
1180421	1445292
1180467	1406176
1180511	1398927
1180542	1235407
1180582	1300262
1180623	1200195
1180646	1201018
1180648	1200805
1180676	1184486
1180770	1278280
1180775	1188839
1180839	1389980
1180950	1461814
1180958	1243547
1180977	1509821
1181091	1417759
1181247	1500784
1181349	1493472
1181397	1312686
1181416	1400287
1181417	1399690
1181601	1328678
1181615	1402939
1181837	1212431
1181869	1483642
1182157	1525911
1182488	1453860
1182535	1387739
1182635	1416050
1182815	1202578
1182818	1202662
1182921	1291330
1183326	1202244
1183331	1230715
1183436	1419023
1183565	1331827
1183686	1264980
1183822	1317715
1183937	1317989
1184311	1239451
1184379	1526439
1184814	1252681
1184816	1252682
1184983	1525056
1185018	1380234
1185187	1494216
1185450	1200488
1185546	1200811
1185728	1505240
1185799	1495948
1186133	1255839
1186134	1255841
1186282	1419474
1186344	1496721
1186380	1322298
1186417	1359847
1186977	1201436
1186984	1186985
1187042	1395054
1187247	1330787
1187741	1239164
1187818	1318514
1187942	1418316
1188169	1452450
1188691	1235849
1188859	1446559
1188867	1494533
1188965	1464380
1189385	1266536
1189482	1203065
1190031	1494541
1190032	1494542
1190091	1256292
1190126	1273825
1190291	1486869
1190505	1341965
1190631	1512709
1190971	1346288
1191037	1324586
1191264	1335437
1191347	1388555
1191415	1277175
1191433	1493050
1191472	1324006
1191718	1269536
1191780	1402607
1191816	1304331
1191937	1226258
1191942	1389686
1192108	1387067
1192355	1326130
1192409	1419765
1192588	1460398
1192696	1271918
1192698	1287115
1192886	1457222
1192958	1231600
1193282	1255370
1193361	1245422
1193451	1523413
1194004	1492759
1194043	1472323
1194087	1310397
1194129	1319295
1194133	1319297
1194177	1305158
1194249	1446390
1194264	1445737
1194297	1438393
1194308	1340441
1194439	1250751
1194521	1282711
1194571	1250765
1194707	1227036
1194768	1412728
1195309	1464296
1195319	1217758
1195425	1334414
1195524	1434842
1195576	1324538
1195877	1463205
1195956	1389757
1195979	1228600
1196008	1480920
1196362	1331856
1196433	1313032
1196506	1342354
1196645	1210242
1196708	1350397
1196813	1385406
1196906	1527470
1197275	1264772
1197332	1442158
1197418	1226468
1197423	1202188
1197521	1247510
1197593	1435615
1197994	1355347
1197999	1297416
1198125	1474589
1198197	1317382
1198222	1256290
1198241	1320345
1198242	1320348
1198302	1418880
1198591	1202176
1198680	1210613
1199476	1504372
1200889	1504913
1201293	1513668
1201300	1511028
1201738	1514116
1202867	1512463
1202874	1524759,1524820
1202888	1512474
1206709	1525649
1212668	1526133
1216276	1216277
1231676	1515149
1236482	1518518
1239533	1523528
1239666	1517443
1240616	1526436
1254635	1502181
1273906	1526995
1288151	1525946
1290167	1525394
1293708	1526382
1295198	1526317
1295304	1526009
1296661	1524575
1296668	1524616
1304538	1506229
1309634	1505178
1320279	1526760
1320594	1517230
1320600	1517232
1320939	1509377
1340193	1513372
1346451	1505251
1350202	1524897
1350216	1524898
1352151	1518762
1352975	1525735
1355767	1519560
1356050	1510952
1366309	1525314
1366310	1525264
1366313	1525253
1373015	1509781
1385411	1518941
1386426	1502131
1387117	1509673
1390234	1519541
1392920	1520479
1394404	1505331
1397625	1505339
1402110	1525220
1402165	1525770
1405925	1505352
1409307	1505375
1409949	1506213
1429297	1519832
1447420	1514289
1453777	1516944
1453791	1516934
1454211	1525606
1461436	1505934
1469560	1505453
1473663	1509959
1473765	1510505
1476949	1514831
1492532	1523565
1492718	1512672
1501106	1509628
1501220	1509291
1501906	1524490
1503578	1524255
1505134	1527344
1505406	1511377
1505863	1505867
1505894	1526461
1506325	1512074
1506405	1515100
1507224	1521153
1507885	1524618
1508917	1516925
1510430	1524470
1512906	1524445
1517512	1518289
1522958	1524718
1524823	1524824
